model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val,
Listener,5,5,0.9,0.01,99,1,1,partner3,group1,0.42725,0.506815
Listener,5,5,0.9,0.01,0,1,1,partner3,group2,0.48725,
Listener,5,5,0.9,0.01,1,1,1,partner3,group2,0.41625,
Listener,5,5,0.9,0.01,2,1,1,partner3,group2,0.440875,
Listener,5,5,0.9,0.01,3,1,1,partner3,group2,0.518625,
Listener,5,5,0.9,0.01,4,1,1,partner3,group2,0.490125,
Listener,5,5,0.9,0.01,5,1,1,partner3,group2,0.4105,
Listener,5,5,0.9,0.01,6,1,1,partner3,group2,0.492375,
Listener,5,5,0.9,0.01,7,1,1,partner3,group2,0.509,
Listener,5,5,0.9,0.01,8,1,1,partner3,group2,0.496875,
Listener,5,5,0.9,0.01,9,1,1,partner3,group2,0.563125,
Listener,5,5,0.9,0.01,10,1,1,partner3,group2,0.59275,
Listener,5,5,0.9,0.01,11,1,1,partner3,group2,0.46075,
Listener,5,5,0.9,0.01,12,1,1,partner3,group2,0.391375,
Listener,5,5,0.9,0.01,13,1,1,partner3,group2,0.4795,
Listener,5,5,0.9,0.01,14,1,1,partner3,group2,0.560375,
Listener,5,5,0.9,0.01,15,1,1,partner3,group2,0.53075,
Listener,5,5,0.9,0.01,16,1,1,partner3,group2,0.443,
Listener,5,5,0.9,0.01,17,1,1,partner3,group2,0.42725,
Listener,5,5,0.9,0.01,18,1,1,partner3,group2,0.47325,
Listener,5,5,0.9,0.01,19,1,1,partner3,group2,0.483875,
Listener,5,5,0.9,0.01,20,1,1,partner3,group2,0.47125,
Listener,5,5,0.9,0.01,21,1,1,partner3,group2,0.56875,
Listener,5,5,0.9,0.01,22,1,1,partner3,group2,0.651,
Listener,5,5,0.9,0.01,23,1,1,partner3,group2,0.60425,
Listener,5,5,0.9,0.01,24,1,1,partner3,group2,0.422375,
Listener,5,5,0.9,0.01,25,1,1,partner3,group2,0.563375,
Listener,5,5,0.9,0.01,26,1,1,partner3,group2,0.45925,
Listener,5,5,0.9,0.01,27,1,1,partner3,group2,0.507125,
Listener,5,5,0.9,0.01,28,1,1,partner3,group2,0.492125,
Listener,5,5,0.9,0.01,29,1,1,partner3,group2,0.5165,
Listener,5,5,0.9,0.01,30,1,1,partner3,group2,0.421,
Listener,5,5,0.9,0.01,31,1,1,partner3,group2,0.42725,
Listener,5,5,0.9,0.01,32,1,1,partner3,group2,0.4735,
Listener,5,5,0.9,0.01,33,1,1,partner3,group2,0.407875,
Listener,5,5,0.9,0.01,34,1,1,partner3,group2,0.53175,
Listener,5,5,0.9,0.01,35,1,1,partner3,group2,0.459875,
Listener,5,5,0.9,0.01,36,1,1,partner3,group2,0.5205,
Listener,5,5,0.9,0.01,37,1,1,partner3,group2,0.4975,
Listener,5,5,0.9,0.01,38,1,1,partner3,group2,0.526125,
Listener,5,5,0.9,0.01,39,1,1,partner3,group2,0.518125,
Listener,5,5,0.9,0.01,40,1,1,partner3,group2,0.466125,
Listener,5,5,0.9,0.01,41,1,1,partner3,group2,0.47425,
Listener,5,5,0.9,0.01,42,1,1,partner3,group2,0.44225,
Listener,5,5,0.9,0.01,43,1,1,partner3,group2,0.488125,
Listener,5,5,0.9,0.01,44,1,1,partner3,group2,0.4765,
Listener,5,5,0.9,0.01,45,1,1,partner3,group2,0.554,
Listener,5,5,0.9,0.01,46,1,1,partner3,group2,0.425125,
Listener,5,5,0.9,0.01,47,1,1,partner3,group2,0.626875,
Listener,5,5,0.9,0.01,48,1,1,partner3,group2,0.45225,
Listener,5,5,0.9,0.01,49,1,1,partner3,group2,0.362375,
Listener,5,5,0.9,0.01,50,1,1,partner3,group2,0.541,
Listener,5,5,0.9,0.01,51,1,1,partner3,group2,0.5895,
Listener,5,5,0.9,0.01,52,1,1,partner3,group2,0.47175,
Listener,5,5,0.9,0.01,53,1,1,partner3,group2,0.562875,
Listener,5,5,0.9,0.01,54,1,1,partner3,group2,0.432,
Listener,5,5,0.9,0.01,55,1,1,partner3,group2,0.474375,
Listener,5,5,0.9,0.01,56,1,1,partner3,group2,0.521625,
Listener,5,5,0.9,0.01,57,1,1,partner3,group2,0.426375,
Listener,5,5,0.9,0.01,58,1,1,partner3,group2,0.632,
Listener,5,5,0.9,0.01,59,1,1,partner3,group2,0.471625,
Listener,5,5,0.9,0.01,60,1,1,partner3,group2,0.343875,
Listener,5,5,0.9,0.01,61,1,1,partner3,group2,0.509,
Listener,5,5,0.9,0.01,62,1,1,partner3,group2,0.40125,
Listener,5,5,0.9,0.01,63,1,1,partner3,group2,0.564125,
Listener,5,5,0.9,0.01,64,1,1,partner3,group2,0.423375,
Listener,5,5,0.9,0.01,65,1,1,partner3,group2,0.434,
Listener,5,5,0.9,0.01,66,1,1,partner3,group2,0.536375,
Listener,5,5,0.9,0.01,67,1,1,partner3,group2,0.44275,
Listener,5,5,0.9,0.01,68,1,1,partner3,group2,0.6185,
Listener,5,5,0.9,0.01,69,1,1,partner3,group2,0.587375,
Listener,5,5,0.9,0.01,70,1,1,partner3,group2,0.52625,
Listener,5,5,0.9,0.01,71,1,1,partner3,group2,0.387125,
Listener,5,5,0.9,0.01,72,1,1,partner3,group2,0.451375,
Listener,5,5,0.9,0.01,73,1,1,partner3,group2,0.506375,
Listener,5,5,0.9,0.01,74,1,1,partner3,group2,0.52325,
Listener,5,5,0.9,0.01,75,1,1,partner3,group2,0.44675,
Listener,5,5,0.9,0.01,76,1,1,partner3,group2,0.593875,
Listener,5,5,0.9,0.01,77,1,1,partner3,group2,0.450875,
Listener,5,5,0.9,0.01,78,1,1,partner3,group2,0.633375,
Listener,5,5,0.9,0.01,79,1,1,partner3,group2,0.54675,
Listener,5,5,0.9,0.01,80,1,1,partner3,group2,0.454625,
Listener,5,5,0.9,0.01,81,1,1,partner3,group2,0.511375,
Listener,5,5,0.9,0.01,82,1,1,partner3,group2,0.357,
Listener,5,5,0.9,0.01,83,1,1,partner3,group2,0.412875,
Listener,5,5,0.9,0.01,84,1,1,partner3,group2,0.5205,
Listener,5,5,0.9,0.01,85,1,1,partner3,group2,0.455625,
Listener,5,5,0.9,0.01,86,1,1,partner3,group2,0.397375,
Listener,5,5,0.9,0.01,87,1,1,partner3,group2,0.5065,
Listener,5,5,0.9,0.01,88,1,1,partner3,group2,0.532625,
Listener,5,5,0.9,0.01,89,1,1,partner3,group2,0.438,
Listener,5,5,0.9,0.01,90,1,1,partner3,group2,0.498,
Listener,5,5,0.9,0.01,91,1,1,partner3,group2,0.4845,
Listener,5,5,0.9,0.01,92,1,1,partner3,group2,0.62225,
Listener,5,5,0.9,0.01,93,1,1,partner3,group2,0.45725,
Listener,5,5,0.9,0.01,94,1,1,partner3,group2,0.518125,
Listener,5,5,0.9,0.01,95,1,1,partner3,group2,0.5425,
Listener,5,5,0.9,0.01,96,1,1,partner3,group2,0.514875,
Listener,5,5,0.9,0.01,97,1,1,partner3,group2,0.549625,
Listener,5,5,0.9,0.01,98,1,1,partner3,group2,0.447125,
Listener,5,5,0.9,0.01,99,1,1,partner3,group2,0.57275,0.493185
Listener,5,5,0.9,0.01,0,1,1,partner4,group1,0.43425,
Listener,5,5,0.9,0.01,1,1,1,partner4,group1,0.394625,
Listener,5,5,0.9,0.01,2,1,1,partner4,group1,0.325,
Listener,5,5,0.9,0.01,3,1,1,partner4,group1,0.525125,
Listener,5,5,0.9,0.01,4,1,1,partner4,group1,0.399625,
Listener,5,5,0.9,0.01,5,1,1,partner4,group1,0.409875,
Listener,5,5,0.9,0.01,6,1,1,partner4,group1,0.42575,
Listener,5,5,0.9,0.01,7,1,1,partner4,group1,0.476,
Listener,5,5,0.9,0.01,8,1,1,partner4,group1,0.5655,
Listener,5,5,0.9,0.01,9,1,1,partner4,group1,0.5,
Listener,5,5,0.9,0.01,10,1,1,partner4,group1,0.461,
Listener,5,5,0.9,0.01,11,1,1,partner4,group1,0.471875,
Listener,5,5,0.9,0.01,12,1,1,partner4,group1,0.532,
Listener,5,5,0.9,0.01,13,1,1,partner4,group1,0.35325,
Listener,5,5,0.9,0.01,14,1,1,partner4,group1,0.494,
Listener,5,5,0.9,0.01,15,1,1,partner4,group1,0.53025,
Listener,5,5,0.9,0.01,16,1,1,partner4,group1,0.513875,
Listener,5,5,0.9,0.01,17,1,1,partner4,group1,0.572875,
Listener,5,5,0.9,0.01,18,1,1,partner4,group1,0.619625,
Listener,5,5,0.9,0.01,19,1,1,partner4,group1,0.361375,
Listener,5,5,0.9,0.01,20,1,1,partner4,group1,0.5565,
Listener,5,5,0.9,0.01,21,1,1,partner4,group1,0.4735,
Listener,5,5,0.9,0.01,22,1,1,partner4,group1,0.529625,
Listener,5,5,0.9,0.01,23,1,1,partner4,group1,0.546875,
Listener,5,5,0.9,0.01,24,1,1,partner4,group1,0.41775,
Listener,5,5,0.9,0.01,25,1,1,partner4,group1,0.43275,
Listener,5,5,0.9,0.01,26,1,1,partner4,group1,0.557,
Listener,5,5,0.9,0.01,27,1,1,partner4,group1,0.562875,
Listener,5,5,0.9,0.01,28,1,1,partner4,group1,0.473625,
Listener,5,5,0.9,0.01,29,1,1,partner4,group1,0.550125,
Listener,5,5,0.9,0.01,30,1,1,partner4,group1,0.41525,
Listener,5,5,0.9,0.01,31,1,1,partner4,group1,0.525375,
Listener,5,5,0.9,0.01,32,1,1,partner4,group1,0.469125,
Listener,5,5,0.9,0.01,33,1,1,partner4,group1,0.504,
Listener,5,5,0.9,0.01,34,1,1,partner4,group1,0.5345,
Listener,5,5,0.9,0.01,35,1,1,partner4,group1,0.59775,
Listener,5,5,0.9,0.01,36,1,1,partner4,group1,0.37575,
Listener,5,5,0.9,0.01,37,1,1,partner4,group1,0.482125,
Listener,5,5,0.9,0.01,38,1,1,partner4,group1,0.46975,
Listener,5,5,0.9,0.01,39,1,1,partner4,group1,0.54,
Listener,5,5,0.9,0.01,40,1,1,partner4,group1,0.514125,
Listener,5,5,0.9,0.01,41,1,1,partner4,group1,0.415625,
Listener,5,5,0.9,0.01,42,1,1,partner4,group1,0.486125,
Listener,5,5,0.9,0.01,43,1,1,partner4,group1,0.57975,
Listener,5,5,0.9,0.01,44,1,1,partner4,group1,0.516875,
Listener,5,5,0.9,0.01,45,1,1,partner4,group1,0.334875,
Listener,5,5,0.9,0.01,46,1,1,partner4,group1,0.497,
Listener,5,5,0.9,0.01,47,1,1,partner4,group1,0.3785,
Listener,5,5,0.9,0.01,48,1,1,partner4,group1,0.402875,
Listener,5,5,0.9,0.01,49,1,1,partner4,group1,0.377125,
Listener,5,5,0.9,0.01,50,1,1,partner4,group1,0.514,
Listener,5,5,0.9,0.01,51,1,1,partner4,group1,0.443625,
Listener,5,5,0.9,0.01,52,1,1,partner4,group1,0.493125,
Listener,5,5,0.9,0.01,53,1,1,partner4,group1,0.410875,
Listener,5,5,0.9,0.01,54,1,1,partner4,group1,0.601375,
Listener,5,5,0.9,0.01,55,1,1,partner4,group1,0.478875,
Listener,5,5,0.9,0.01,56,1,1,partner4,group1,0.541,
Listener,5,5,0.9,0.01,57,1,1,partner4,group1,0.427125,
Listener,5,5,0.9,0.01,58,1,1,partner4,group1,0.515875,
Listener,5,5,0.9,0.01,59,1,1,partner4,group1,0.51725,
Listener,5,5,0.9,0.01,60,1,1,partner4,group1,0.503,
Listener,5,5,0.9,0.01,61,1,1,partner4,group1,0.47375,
Listener,5,5,0.9,0.01,62,1,1,partner4,group1,0.603125,
Listener,5,5,0.9,0.01,63,1,1,partner4,group1,0.4175,
Listener,5,5,0.9,0.01,64,1,1,partner4,group1,0.48625,
Listener,5,5,0.9,0.01,65,1,1,partner4,group1,0.553,
Listener,5,5,0.9,0.01,66,1,1,partner4,group1,0.427875,
Listener,5,5,0.9,0.01,67,1,1,partner4,group1,0.54675,
Listener,5,5,0.9,0.01,68,1,1,partner4,group1,0.527875,
Listener,5,5,0.9,0.01,69,1,1,partner4,group1,0.53275,
Listener,5,5,0.9,0.01,70,1,1,partner4,group1,0.52175,
Listener,5,5,0.9,0.01,71,1,1,partner4,group1,0.4,
Listener,5,5,0.9,0.01,72,1,1,partner4,group1,0.539375,
Listener,5,5,0.9,0.01,73,1,1,partner4,group1,0.531875,
Listener,5,5,0.9,0.01,74,1,1,partner4,group1,0.50075,
Listener,5,5,0.9,0.01,75,1,1,partner4,group1,0.535625,
Listener,5,5,0.9,0.01,76,1,1,partner4,group1,0.509625,
Listener,5,5,0.9,0.01,77,1,1,partner4,group1,0.471625,
Listener,5,5,0.9,0.01,78,1,1,partner4,group1,0.518375,
Listener,5,5,0.9,0.01,79,1,1,partner4,group1,0.566875,
Listener,5,5,0.9,0.01,80,1,1,partner4,group1,0.5075,
Listener,5,5,0.9,0.01,81,1,1,partner4,group1,0.431875,
Listener,5,5,0.9,0.01,82,1,1,partner4,group1,0.4695,
Listener,5,5,0.9,0.01,83,1,1,partner4,group1,0.387625,
Listener,5,5,0.9,0.01,84,1,1,partner4,group1,0.469875,
Listener,5,5,0.9,0.01,85,1,1,partner4,group1,0.509375,
Listener,5,5,0.9,0.01,86,1,1,partner4,group1,0.54325,
Listener,5,5,0.9,0.01,87,1,1,partner4,group1,0.516875,
Listener,5,5,0.9,0.01,88,1,1,partner4,group1,0.4705,
Listener,5,5,0.9,0.01,89,1,1,partner4,group1,0.457375,
Listener,5,5,0.9,0.01,90,1,1,partner4,group1,0.372875,
Listener,5,5,0.9,0.01,91,1,1,partner4,group1,0.380375,
Listener,5,5,0.9,0.01,92,1,1,partner4,group1,0.504,
Listener,5,5,0.9,0.01,93,1,1,partner4,group1,0.51125,
Listener,5,5,0.9,0.01,94,1,1,partner4,group1,0.584375,
Listener,5,5,0.9,0.01,95,1,1,partner4,group1,0.544375,
Listener,5,5,0.9,0.01,96,1,1,partner4,group1,0.589625,
Listener,5,5,0.9,0.01,97,1,1,partner4,group1,0.537375,
Listener,5,5,0.9,0.01,98,1,1,partner4,group1,0.472125,
Listener,5,5,0.9,0.01,99,1,1,partner4,group1,0.5165,0.487705
Listener,5,5,0.9,0.01,0,1,1,partner4,group2,0.56575,
Listener,5,5,0.9,0.01,1,1,1,partner4,group2,0.605375,
Listener,5,5,0.9,0.01,2,1,1,partner4,group2,0.675,
Listener,5,5,0.9,0.01,3,1,1,partner4,group2,0.474875,
Listener,5,5,0.9,0.01,4,1,1,partner4,group2,0.600375,
Listener,5,5,0.9,0.01,5,1,1,partner4,group2,0.590125,
Listener,5,5,0.9,0.01,6,1,1,partner4,group2,0.57425,
Listener,5,5,0.9,0.01,7,1,1,partner4,group2,0.524,
Listener,5,5,0.9,0.01,8,1,1,partner4,group2,0.4345,
Listener,5,5,0.9,0.01,9,1,1,partner4,group2,0.5,
Listener,5,5,0.9,0.01,10,1,1,partner4,group2,0.539,
Listener,5,5,0.9,0.01,11,1,1,partner4,group2,0.528125,
Listener,5,5,0.9,0.01,12,1,1,partner4,group2,0.468,
Listener,5,5,0.9,0.01,13,1,1,partner4,group2,0.64675,
Listener,5,5,0.9,0.01,14,1,1,partner4,group2,0.506,
Listener,5,5,0.9,0.01,15,1,1,partner4,group2,0.46975,
Listener,5,5,0.9,0.01,16,1,1,partner4,group2,0.486125,
Listener,5,5,0.9,0.01,17,1,1,partner4,group2,0.427125,
Listener,5,5,0.9,0.01,18,1,1,partner4,group2,0.380375,
Listener,5,5,0.9,0.01,19,1,1,partner4,group2,0.638625,
Listener,5,5,0.9,0.01,20,1,1,partner4,group2,0.4435,
Listener,5,5,0.9,0.01,21,1,1,partner4,group2,0.5265,
Listener,5,5,0.9,0.01,22,1,1,partner4,group2,0.470375,
Listener,5,5,0.9,0.01,23,1,1,partner4,group2,0.453125,
Listener,5,5,0.9,0.01,24,1,1,partner4,group2,0.58225,
Listener,5,5,0.9,0.01,25,1,1,partner4,group2,0.56725,
Listener,5,5,0.9,0.01,26,1,1,partner4,group2,0.443,
Listener,5,5,0.9,0.01,27,1,1,partner4,group2,0.437125,
Listener,5,5,0.9,0.01,28,1,1,partner4,group2,0.526375,
Listener,5,5,0.9,0.01,29,1,1,partner4,group2,0.449875,
Listener,5,5,0.9,0.01,30,1,1,partner4,group2,0.58475,
Listener,5,5,0.9,0.01,31,1,1,partner4,group2,0.474625,
Listener,5,5,0.9,0.01,32,1,1,partner4,group2,0.530875,
Listener,5,5,0.9,0.01,33,1,1,partner4,group2,0.496,
Listener,5,5,0.9,0.01,34,1,1,partner4,group2,0.4655,
Listener,5,5,0.9,0.01,35,1,1,partner4,group2,0.40225,
Listener,5,5,0.9,0.01,36,1,1,partner4,group2,0.62425,
Listener,5,5,0.9,0.01,37,1,1,partner4,group2,0.517875,
Listener,5,5,0.9,0.01,38,1,1,partner4,group2,0.53025,
Listener,5,5,0.9,0.01,39,1,1,partner4,group2,0.46,
Listener,5,5,0.9,0.01,40,1,1,partner4,group2,0.485875,
Listener,5,5,0.9,0.01,41,1,1,partner4,group2,0.584375,
Listener,5,5,0.9,0.01,42,1,1,partner4,group2,0.513875,
Listener,5,5,0.9,0.01,43,1,1,partner4,group2,0.42025,
Listener,5,5,0.9,0.01,44,1,1,partner4,group2,0.483125,
Listener,5,5,0.9,0.01,45,1,1,partner4,group2,0.665125,
Listener,5,5,0.9,0.01,46,1,1,partner4,group2,0.503,
Listener,5,5,0.9,0.01,47,1,1,partner4,group2,0.6215,
Listener,5,5,0.9,0.01,48,1,1,partner4,group2,0.597125,
Listener,5,5,0.9,0.01,49,1,1,partner4,group2,0.622875,
Listener,5,5,0.9,0.01,50,1,1,partner4,group2,0.486,
Listener,5,5,0.9,0.01,51,1,1,partner4,group2,0.556375,
Listener,5,5,0.9,0.01,52,1,1,partner4,group2,0.506875,
Listener,5,5,0.9,0.01,53,1,1,partner4,group2,0.589125,
Listener,5,5,0.9,0.01,54,1,1,partner4,group2,0.398625,
Listener,5,5,0.9,0.01,55,1,1,partner4,group2,0.521125,
Listener,5,5,0.9,0.01,56,1,1,partner4,group2,0.459,
Listener,5,5,0.9,0.01,57,1,1,partner4,group2,0.572875,
Listener,5,5,0.9,0.01,58,1,1,partner4,group2,0.484125,
Listener,5,5,0.9,0.01,59,1,1,partner4,group2,0.48275,
Listener,5,5,0.9,0.01,60,1,1,partner4,group2,0.497,
Listener,5,5,0.9,0.01,61,1,1,partner4,group2,0.52625,
Listener,5,5,0.9,0.01,62,1,1,partner4,group2,0.396875,
Listener,5,5,0.9,0.01,63,1,1,partner4,group2,0.5825,
Listener,5,5,0.9,0.01,64,1,1,partner4,group2,0.51375,
Listener,5,5,0.9,0.01,65,1,1,partner4,group2,0.447,
Listener,5,5,0.9,0.01,66,1,1,partner4,group2,0.572125,
Listener,5,5,0.9,0.01,67,1,1,partner4,group2,0.45325,
Listener,5,5,0.9,0.01,68,1,1,partner4,group2,0.472125,
Listener,5,5,0.9,0.01,69,1,1,partner4,group2,0.46725,
Listener,5,5,0.9,0.01,70,1,1,partner4,group2,0.47825,
Listener,5,5,0.9,0.01,71,1,1,partner4,group2,0.6,
Listener,5,5,0.9,0.01,72,1,1,partner4,group2,0.460625,
Listener,5,5,0.9,0.01,73,1,1,partner4,group2,0.468125,
Listener,5,5,0.9,0.01,74,1,1,partner4,group2,0.49925,
Listener,5,5,0.9,0.01,75,1,1,partner4,group2,0.464375,
Listener,5,5,0.9,0.01,76,1,1,partner4,group2,0.490375,
Listener,5,5,0.9,0.01,77,1,1,partner4,group2,0.528375,
Listener,5,5,0.9,0.01,78,1,1,partner4,group2,0.481625,
Listener,5,5,0.9,0.01,79,1,1,partner4,group2,0.433125,
Listener,5,5,0.9,0.01,80,1,1,partner4,group2,0.4925,
Listener,5,5,0.9,0.01,81,1,1,partner4,group2,0.568125,
Listener,5,5,0.9,0.01,82,1,1,partner4,group2,0.5305,
Listener,5,5,0.9,0.01,83,1,1,partner4,group2,0.612375,
Listener,5,5,0.9,0.01,84,1,1,partner4,group2,0.530125,
Listener,5,5,0.9,0.01,85,1,1,partner4,group2,0.490625,
Listener,5,5,0.9,0.01,86,1,1,partner4,group2,0.45675,
Listener,5,5,0.9,0.01,87,1,1,partner4,group2,0.483125,
Listener,5,5,0.9,0.01,88,1,1,partner4,group2,0.5295,
Listener,5,5,0.9,0.01,89,1,1,partner4,group2,0.542625,
Listener,5,5,0.9,0.01,90,1,1,partner4,group2,0.627125,
Listener,5,5,0.9,0.01,91,1,1,partner4,group2,0.619625,
Listener,5,5,0.9,0.01,92,1,1,partner4,group2,0.496,
Listener,5,5,0.9,0.01,93,1,1,partner4,group2,0.48875,
Listener,5,5,0.9,0.01,94,1,1,partner4,group2,0.415625,
Listener,5,5,0.9,0.01,95,1,1,partner4,group2,0.455625,
Listener,5,5,0.9,0.01,96,1,1,partner4,group2,0.410375,
Listener,5,5,0.9,0.01,97,1,1,partner4,group2,0.462625,
Listener,5,5,0.9,0.01,98,1,1,partner4,group2,0.527875,
Listener,5,5,0.9,0.01,99,1,1,partner4,group2,0.4835,0.512295
Listener,5,5,0.9,0.01,0,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,1,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,2,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,3,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,4,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,5,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,6,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,7,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,8,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,9,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,10,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,11,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,12,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,13,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,14,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,15,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,16,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,17,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,18,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,19,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,20,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,21,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,22,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,23,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,24,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,25,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,26,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,27,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,28,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,29,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,30,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,31,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,32,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,33,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,34,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,35,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,36,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,37,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,38,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,39,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,40,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,41,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,42,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,43,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,44,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,45,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,46,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,47,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,48,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,49,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,50,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,51,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,52,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,53,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,54,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,55,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,56,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,57,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,58,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,59,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,60,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,61,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,62,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,63,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,64,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,65,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,66,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,67,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,68,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,69,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,70,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,71,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,72,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,73,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,74,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,75,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,76,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,77,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,78,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,79,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,80,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,81,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,82,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,83,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,84,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,85,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,86,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,87,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,88,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,89,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,90,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,91,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,92,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,93,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,94,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,95,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,96,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,97,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,98,2,1,partner1,group1,1,
Listener,5,5,0.9,0.01,99,2,1,partner1,group1,1,1
Listener,5,5,0.9,0.01,0,2,1,partner2,group1,0.47375,
Listener,5,5,0.9,0.01,1,2,1,partner2,group1,0.435625,
Listener,5,5,0.9,0.01,2,2,1,partner2,group1,0.516,
Listener,5,5,0.9,0.01,3,2,1,partner2,group1,0.374375,
Listener,5,5,0.9,0.01,4,2,1,partner2,group1,0.424125,
Listener,5,5,0.9,0.01,5,2,1,partner2,group1,0.562375,
